X_mean,Y_mean,Z_mean,theta_ideal,phi_ideal,cos_phi_ideal,sin_phi_ideal,cos_theta_ideal,sin_theta_ideal,X_ideal,Y_ideal,Z_ideal
1.0,0.2,0.4,1.5206123743338416,5.9735141613602165,0.9524338381967461,-0.30474544107798307,0.05016289099241097,0.99874104970572,0.9512347713358661,-0.30436178171525746,0.05016289099241111
1.0,-0.4,0.4,1.3968169639890085,5.962023665865352,0.9488693641976661,-0.3156690192070119,0.17310299855221364,0.984903727220195,0.934544973443338,-0.31090359358492936,0.17310299855221373
-0.8,0.4,-0.4,1.4831701306698488,3.4098600559638177,-0.9642315878197248,-0.26506121000752325,0.08751410173125564,0.9961632807919449,-0.9605321019657238,-0.26404424457177716,0.08751410173125551
-0.6,0.2,-0.2,1.5798894585476941,2.6863194447670367,-0.8981409296741779,0.43970771023943095,-0.00909300644231411,0.9999586577623297,-0.8981037985184019,0.4396895317387688,-0.0090930064423142
-1.0,0.2,0.0,1.373577179007373,3.2091199472369674,-0.997720898550115,-0.06747598533071651,0.19594314582808886,0.9806152576841706,-0.9783803360286033,-0.06616798074257389,0.19594314582808886
-0.4,-0.8,-0.4,1.517909579882598,3.9728947044295633,-0.6739143641106711,-0.7388094678909508,0.052862096250930635,0.9986018219390336,-0.6729721118318014,-0.7377764807017114,0.052862096250930524
-0.6,-0.4,-0.2,1.7309635496602287,3.9778937742933818,-0.6702125985697446,-0.7421691671838642,-0.15948329136099038,0.987200627925583,-0.6616342981516885,-0.7326698678709177,-0.1594832913609905
-0.2,1.0,0.0,1.4768772738675868,1.533032142383445,0.03775520892262419,0.9992870179278869,0.09378104045993792,0.9955928467251317,0.03758881592997752,0.9948830068742928,0.09378104045993801
-0.6,-1.0,-0.2,1.7452582364592089,4.373284191827385,-0.3326429938604482,-0.9430528291859146,-0.17357824057954616,0.9848200822471631,-0.32759350057258924,-0.9287373648022924,-0.17357824057954618
-0.6,-0.8,0.4,1.4854128276462104,3.712314861800216,-0.8415110289386211,-0.5402399357458344,0.0852797911419622,0.9963570430436989,-0.838445440481945,-0.5382718649138375,0.08527979114196216
-0.4,-1.0,0.0,1.5904869926773448,4.489938602079471,-0.22062028346216514,-0.975359774916453,-0.019689393488662693,0.9998061451021636,-0.22057751513965398,-0.975170696646933,-0.019689393488662665
0.8,0.6,0.0,1.6342737794424744,1.0237471982717627,0.5201692666010325,0.8540631909195853,-0.06343483203154016,0.9979859829101461,0.5191216368084812,0.852343093057258,-0.0634348320315401
0.0,-1.0,0.0,1.6648247443164508,5.048419576393065,0.32974230059950604,-0.9440709799561392,-0.09388992250659611,0.9955825844457633,0.328285691831948,-0.9399006261249774,-0.09388992250659617
-0.6,1.0,-0.2,1.4880806354741223,2.0650602424591145,-0.4743837914552999,0.8803181347697516,0.08262140169973331,0.9965810072348215,-0.47276187670439623,0.8773083334359184,0.08262140169973331
1.0,0.4,-0.2,1.521300161007263,0.5246504763000407,0.8654990745863004,0.5009105228384183,0.04947595839759244,0.9987753148434535,0.86443911071665,0.5002970651563403,0.0494759583975925
-0.6,-1.0,-0.4,1.6225557820490015,4.371517940117606,-0.3343081428024524,-0.9424638272400565,-0.05173634739741048,0.9986607784217695,-0.33386043012383315,-0.9412016593459148,-0.051736347397410454
0.4,-0.8,-0.4,1.743887720136502,5.44163990558777,0.666311256597174,-0.745673728471035,-0.17222836598714736,0.9850570490836544,0.6563546001948339,-0.734531162546884,-0.17222836598714736
-0.8,1.0,-0.2,1.618047622978055,2.2504027275234484,-0.6284869232643439,0.7778201509897508,-0.047233715269273065,0.9988838651924763,-0.6277854471332152,0.7769519988452379,-0.047233715269273335
0.8,0.0,1.0,1.4296257191665118,5.8219217522291276,0.8954908295408175,-0.44507996383604875,0.14070217316891145,0.9900519675580397,0.8865824577170676,-0.44065229391654126,0.14070217316891143
-0.2,-1.0,0.0,1.5721632351368393,4.337878643396796,-0.3658168500287654,-0.9306868604611498,-0.001366907916278721,0.9999990657809378,-0.36581650827569084,-0.9306859909957439,-0.0013669079162785813
-0.4,0.8,0.6,1.378824805905987,2.023683080940887,-0.43756308754830164,0.8991877136700641,0.1907945685476416,0.9816299876291062,-0.42952504821699306,0.8826696242461898,0.19079456854764176
-1.0,-0.2,0.8,1.4028898250595534,3.2956022563961724,-0.9881639438027363,-0.15340149988909052,0.16711865983439791,0.985936789827398,-0.9742671865760512,-0.15124418235535786,0.16711865983439783
1.0,-0.4,0.2,1.3961463149840037,6.220103586844592,0.9980110079779401,-0.06303989177382889,0.17376348427911134,0.9847874143850454,0.9828286800744087,-0.062080892023062065,0.17376348427911154
0.6,-1.0,-0.2,1.5277743697639508,5.130845599938899,0.40635072435596636,-0.9137171820729768,0.04300868678278414,0.9990746983390283,0.40597472735578277,-0.9128717180467464,0.043008686782784245
0.2,-1.0,-0.4,1.5076290262812595,5.1601118301291,0.4329139547964945,-0.9014352487796662,0.06312530150322407,0.9980056093580472,0.4320505552562777,-0.8996374347551739,0.06312530150322421
0.2,0.8,0.4,1.653691780520256,0.9584310732101232,0.5748045312741785,0.8182907495668468,-0.08280054816205723,0.9965661389110423,0.5728307323604795,0.8154808528024552,-0.08280054816205723
0.6,0.8,0.8,1.4271391349468165,1.1082721219935863,0.4462085102487737,0.8949290281254542,0.14316358324348946,0.9896990393209869,0.44161213393006027,0.8857103993962269,0.14316358324348966
-0.8,0.2,0.0,1.531101551145027,3.5163239069809102,-0.930606022808413,-0.3660224450941601,0.03968435212542254,0.9992122658356359,-0.929872952650684,-0.3657341167092355,0.03968435212542243
1.0,-1.0,0.0,1.4880554188993018,5.631844045230688,0.79527136922368,-0.6062536179628895,0.08264653203299577,0.9965789234892132,0.7925506850227276,-0.604179577950897,0.08264653203299588
0.0,1.0,0.0,1.6241876147253556,1.6203561160164477,-0.04953950381265396,0.998772164991594,-0.05336592508120141,0.998575023741445,-0.04946891119586033,0.9973489383687756,-0.053365925081201415
-1.0,-0.6,0.0,1.4039157939649471,3.7897164721935837,-0.7972178362289855,-0.6036917438547379,0.1661070315672493,0.9861077294413206,-0.7861426703538879,-0.5953050948150672,0.16610703156724949
-1.0,-0.6,-0.4,1.4796543816868817,3.708528653918657,-0.8435504530753805,-0.5370499354029571,0.09101581369955893,0.9958494472843811,-0.8400492524516071,-0.5348208813351475,0.09101581369955902
-1.0,0.0,-0.2,1.7485029224402702,2.9795757985578533,-0.986903953993165,0.16130897554896617,-0.17677275317343455,0.9842516922695556,-0.9713618868252881,0.1587686321623383,-0.1767727531734345
-1.0,0.8,-0.2,1.6776716423673472,2.525406410890858,-0.8160884595564986,0.5779270076564178,-0.10667197083204044,0.9942942676284563,-0.8114320772147638,0.5746295108204432,-0.1066719708320405
0.2,0.8,0.0,1.767263777249687,1.4556362302217483,0.11490572602320541,0.9933764010318948,-0.19520596466514395,0.9807622705626224,0.11269520075516558,0.9742660945993677,-0.19520596466514395
1.0,-0.2,-0.8,1.7262955587424873,6.004535452461345,0.96142768252227,-0.27505783260953937,-0.1548733269531335,0.987934336177495,0.9498274193153063,-0.27173907726952584,-0.15487332695313355
-0.4,-0.8,-0.6,1.64978491146261,4.273450503938104,-0.4249788100647307,-0.9052032981579141,-0.07890647273725382,0.9968820233910154,-0.4236537360756348,-0.902380895447882,-0.07890647273725404
1.0,-0.4,0.2,1.4118002179911684,5.8887802604742205,0.9232253438930687,-0.38425898088857346,0.15832705772197084,0.9873867240312195,0.9115804478491734,-0.37941221631914357,0.15832705772197075
-0.4,-0.8,-0.4,1.4037487450412336,4.2757032163418005,-0.4229385707694704,-0.9061583555623585,0.16627175748371512,0.986079967681768,-0.4170512521957325,-0.8935446019674945,0.1662717574837151
-0.4,-0.6,-0.2,1.7391354659211713,3.874528195864372,-0.743213570417502,-0.669054249480017,-0.1675451973012388,0.9858643957772737,-0.7327077975331209,-0.6595967634058343,-0.16754519730123862
0.4,-1.0,-0.4,1.618058620522144,4.4137175817310546,-0.2942506848657007,-0.9557282743835018,-0.0472447005357639,0.9988833456772047,-0.29392210856645995,-0.9546610562744938,-0.04724470053576385
0.6,-1.0,0.0,1.589833277256391,5.135233339818982,0.4103559532317884,-0.9119254309685799,-0.01903580063312572,0.9998188027309027,0.4102815978537051,-0.9117601925708683,-0.019035800633125766
-0.8,0.4,-0.2,1.667878935274889,2.673453467306997,-0.8924094811370726,0.4512264597479416,-0.09693017920094861,0.995291183704584,-0.8882072888301107,0.4491017172413576,-0.09693017920094865
-1.0,0.2,-0.2,1.5489184287959628,3.2346928340921024,-0.995669307626177,-0.09296574557980695,0.02187615275902479,0.9997606883351955,-0.9954310323465744,-0.09294349779246248,0.02187615275902466
0.6,-0.6,0.0,1.6049380725535973,5.455509352366912,0.6765889218151016,-0.7363609379082234,-0.03413511320752562,0.9994172272110929,0.6761946242021917,-0.7359318067907965,-0.03413511320752566
0.8,0.6,-0.6,1.7587611452378047,0.5899955977817198,0.8309431283147773,0.5563573649251455,-0.18685994832462768,0.9823865632795054,0.816307364105875,0.5465579996840553,-0.18685994832462777
-0.8,1.0,-0.4,1.7222025513154358,2.5392885310366022,-0.8240324197589352,0.5665426472792972,-0.15082841839584302,0.9885599568079867,-0.8146054532852738,0.5600613749243044,-0.15082841839584316
-0.6,0.4,0.2,1.5228745743092393,2.5058774370999086,-0.8046472402589201,0.5937531631441668,0.04790341258592997,0.9988519725477956,-0.8037234831377625,0.5930715182130443,0.04790341258592995
-0.4,-0.8,0.0,1.4432560666087686,4.279589692490471,-0.4194136226240831,-0.9077952484769587,0.1271947686474227,0.9918777600232443,-0.4160070445316098,-0.9004219176190703,0.12719476864742263
-1.0,0.4,0.0,1.6203400566655257,2.8385400413003854,-0.9544299307917485,0.29843509714652877,-0.04952346417357776,0.9987729604350772,-0.9532588075047208,0.29806890547476855,-0.04952346417357767
-0.2,0.8,0.2,1.4475432566823938,2.031803447843951,-0.4448503149976132,0.8956049336881325,0.12294124426875816,0.9924139511603258,-0.44147565878169703,0.8888108309201215,0.12294124426875819
0.2,-1.0,-0.2,1.6367610165897837,4.997959506230605,0.2817049172834285,-0.9595010888885623,-0.06591686106651604,0.9978251186591454,0.2810922425152019,-0.9574142878738091,-0.06591686106651612
0.0,-0.8,0.0,1.7676595327242217,5.349660784669986,0.5950049473905809,-0.8037220368888314,-0.19559409140599146,0.9806849399307939,0.5835123910902571,-0.7881980974673791,-0.19559409140599127
0.6,0.8,0.4,1.3811210895746915,0.8492748420435698,0.6605277692731311,0.7508016156209717,0.18853996659738442,0.982065517669497,0.6486815456662959,0.7373363773119046,0.18853996659738453
-1.0,-0.4,-0.2,1.696384434597304,3.8655377349843665,-0.7491985592678246,-0.6623454678572323,-0.12525823098054517,0.9921241734639996,-0.7432980013740098,-0.6571289498454826,-0.12525823098054523
0.8,-0.8,-0.4,1.5525472606188808,5.305252016282573,0.5587377524189262,-0.829344394098041,0.018248053283280802,0.999833490412964,0.5586447172265097,-0.8292063003054693,0.01824805328328072
0.0,-0.8,0.0,1.5756850951199664,4.273997187857325,-0.4244838864973666,-0.9054354919617912,-0.00488874885145376,0.9999880499959324,-0.4244788139131964,-0.9054246720039794,-0.004888748851453684
-1.0,0.0,-0.2,1.6283580282113488,3.3319865719971027,-0.981929763934441,-0.18924570985798614,-0.057529919676629966,0.9983437826430335,-0.9803034748160907,-0.1889322778285879,-0.05752991967662996
-1.0,0.2,-0.2,1.6728130982934077,2.8936550026487495,-0.9694205941425549,0.2454051989104873,-0.1018399082984155,0.9948008007022161,-0.9643803832702319,0.24412928837263945,-0.10183990829841538
1.0,0.2,0.0,1.6613810128400985,6.23172571383282,0.9986762472829743,-0.05143688475010347,-0.09046085346666563,0.9959000120444232,0.9945816866975935,-0.05122599414215565,-0.09046085346666577
1.0,0.0,0.2,1.6490435853936192,0.020220946593034632,0.9997955636255258,0.020219568608583326,-0.07816743649120428,0.9969402448855165,0.9967364340362848,0.020157701680120564,-0.07816743649120439
-0.2,-1.0,0.0,1.610086444420392,4.622307670421655,-0.08995952978071976,-0.9959454216982132,-0.03928000962591498,0.999228242617165,-0.08989010284945513,-0.995176793466117,-0.03928000962591505
1.0,0.4,0.6,1.424188315761274,0.5064342469751989,0.8744796751612701,0.48506215862489155,0.1460833786323437,0.9892722812690949,0.8650985031702468,0.47985854822015805,0.14608337863234366
0.4,-0.4,0.0,1.5097336572984337,5.65381965653252,0.8084010693083064,-0.5886320677139387,0.06102472968727289,0.9981362544094845,0.8068944153800149,-0.5875350072933009,0.06102472968727296
0.8,0.6,-0.4,1.588211613731955,0.5134954916203288,0.8710327598527775,0.4912249293992046,-0.017414406630237838,0.9998483577231683,0.8709006744618787,0.4911504389324742,-0.017414406630237744
0.8,0.4,0.0,1.3816632952851204,0.4096925297685741,0.9172433399656401,0.3983273217953762,0.18800745737762714,0.9821676007537612,0.9008866905214195,0.3912241899624361,0.18800745737762709
0.8,-0.4,-0.2,1.444486262490107,5.61710301069119,0.7862484834427093,-0.6179104484341075,0.12597446877290483,0.9920334839194614,0.7799848222560639,-0.6129878549103245,0.1259744687729047
0.6,-1.0,0.0,1.5592634863680224,5.162496883531052,0.4350626926543468,-0.9004001629610855,0.011532584771627313,0.9999334975329536,0.4350337599119656,-0.9003402841289198,0.011532584771627219
-0.8,-1.0,0.0,1.4825067621766608,4.03934617153242,-0.623368128104922,-0.7819284985617071,0.08817490576170812,0.9961050075137229,-0.6209401139297688,-0.7788828929350032,0.08817490576170806
0.8,-0.6,-0.2,1.4876836189796556,5.722537697858625,0.8469109322360496,-0.5317347768004884,0.08301705427580443,0.9965481266348194,0.8439875029463841,-0.5298992956871108,0.08301705427580441
0.8,0.2,-0.4,1.6886276382749728,0.2178397104918373,0.9763666109460376,0.21612089447748642,-0.11755883476989386,0.9930659194472161,0.9695964062166893,0.21462229478603986,-0.11755883476989387
-0.6,-1.0,0.4,1.5658631542434023,4.098045884562198,-0.5764218559491784,-0.8171522771088046,0.004933152542413433,0.9999878319289657,-0.5764148420070895,-0.817142333941851,0.004933152542413555
-0.8,0.4,0.2,1.743497814568023,2.49451907383082,-0.7978514169658765,0.6028541419328087,-0.17184427367654706,0.9851241270035873,-0.7859826806170842,0.5938861602820549,-0.1718442736765471
-0.4,0.4,0.4,1.5532909303771134,2.318828523898419,-0.6801976217402486,0.7330287820944753,0.017504502375733803,0.9998467844607882,-0.680093404894863,0.7329164706943689,0.017504502375733644
-0.4,-1.0,0.4,1.5080632680639598,4.581532143355589,-0.13048370187618935,-0.9914504544074231,0.0626919198302511,0.9980329269057195,-0.1302270308969866,-0.9895001988942461,0.06269191983025113
0.8,0.8,-0.2,1.5070379934274132,0.4505790863576564,0.9001950687814841,0.4354868977839621,0.0637151445468767,0.9979681259215499,0.8983659857556784,0.43460204324485024,0.06371514454687655
-0.6,1.0,-0.6,1.764401592079082,1.8121048094134389,-0.2389734014327939,0.9710261136589688,-0.19239804569792537,0.9813169681665649,-0.23450865376648078,0.9528844018663817,-0.1923980456979254
0.2,0.8,-0.2,1.6190605187247302,1.2648812780272654,0.30116586584604566,0.9535717703713767,-0.04824545608484729,0.9988355099650618,0.30081516119640445,0.952461345547181,-0.04824545608484726
0.4,-0.6,0.0,1.601707938488149,5.438581603618632,0.6640276486476102,-0.747708019103397,-0.030906689111377582,0.9995222741731035,0.663710425490078,-0.7473508196716938,-0.030906689111377672
1.0,0.2,0.4,1.3743416408402842,6.269493339618368,0.9999062664765168,-0.013691539759757647,0.19519344570906438,0.9807647621892941,0.9806728316524259,-0.013428179736483973,0.1951934457090645
0.0,-1.0,-0.6,1.688602544591196,4.44275536486749,-0.2663783080926361,-0.9638685579360418,-0.11753391505073149,0.9930688691187775,-0.2645320051753274,-0.9571878588086917,-0.11753391505073152
-1.0,0.2,0.2,1.5917967137580522,3.2683238246040993,-0.9919803472679268,-0.1263922095471212,-0.020998843411865593,0.999779499977552,-0.9917616155790863,-0.1263643400620788,-0.020998843411865697
1.0,-0.2,0.6,1.5217235483801737,6.057483341459609,0.9746372538959297,-0.22379057915426423,0.04905308511909391,0.99879617282021,0.9734639590792542,-0.22352117397249746,0.04905308511909379
0.8,-0.8,0.6,1.6996682815214659,5.342894066626057,0.5895528063530313,-0.8077298363445944,-0.12851553367057805,0.9917074959913162,0.5846639373430182,-0.8010317334387735,-0.12851553367057822
-0.8,0.6,0.0,1.5679421605738753,2.540227399795142,-0.8245639656909274,0.5657687394015785,0.002854162345890632,0.9999959268703564,-0.8245606071349958,0.5657664349521546,0.002854162345890421
0.6,-1.0,-0.2,1.7302205686648322,4.920980763044292,0.2070824135118621,-0.97832350171817,-0.1587497761042383,0.9873188484916381,0.20445637005140094,-0.9659172331686907,-0.15874977610423824
-0.4,0.8,0.4,1.4747583184920297,2.168906612563696,-0.5630818176918321,0.8264011535476353,0.09589044515864739,0.9953918939429216,-0.5604870769570957,0.8225930093863958,0.09589044515864731
-0.4,1.0,-0.4,1.7123102954767633,1.5203871498815396,0.05038783062413798,0.9987297264650699,-0.1410421101546454,0.9900035975505972,0.049884133590666756,0.9887460221811432,-0.14104211015464557
1.0,0.4,-0.2,1.5703545926092732,0.07604612549871693,0.9971098865981342,0.07597285073140299,0.0004417341712575178,0.9999999024354562,0.997109789315563,0.07597284331914649,0.0004417341712575906
-0.2,0.8,-0.2,1.5964259383283037,2.2530149209241435,-0.6305165933628616,0.7761757697159142,-0.02562680570856091,0.9996715794845703,-0.6303095187782823,0.77592085766956,-0.025626805708560907
0.4,-0.8,0.8,1.5034222064217742,5.372313200013176,0.6130569843082329,-0.7900386914518144,0.0673231603631309,0.9977312223633779,0.6116660943322594,-0.7882462693365824,0.06732316036313091
1.0,-0.4,-0.2,1.662534244430095,6.074869438651573,0.9783806014425336,-0.20681247235344954,-0.09160929641257184,0.99579502750857,0.9742665379273189,-0.20594283159631863,-0.09160929641257193
0.6,0.2,-0.2,1.6743984398036689,0.6441267991738227,0.7996244292007963,0.6005004348252386,-0.10341687866410104,0.9946380996158224,0.7953369226666668,0.5972806113130504,-0.10341687866410115
1.0,0.0,-0.4,1.706395257882101,0.07174130587625507,0.9974276960639246,0.07167978183986981,-0.13518376844346372,0.9908205431607805,0.9882718515776635,0.07102180037622605,-0.13518376844346364
1.0,0.4,0.4,1.6404042944184136,0.3256939314149939,0.9474289198687698,0.31996631353362237,-0.06955176968352125,0.9975783434567385,0.9451345724256943,0.3191914650168304,-0.06955176968352145
1.0,0.2,-0.4,1.4425421995997807,6.0989406081423425,0.983074905238392,-0.18320406843333611,0.12790280498749873,0.9917867071484321,0.9750006231466418,-0.18169935976769444,0.12790280498749862
-0.4,1.0,0.2,1.4959592844803558,1.7033479984818065,-0.13216385825850754,0.9912278822602929,0.0747672066968093,0.9972010152435449,-0.1317939336338877,0.9884534505276731,0.07476720669680947
-0.8,0.6,-0.4,1.474280983657073,2.7294365513723773,-0.9162592492823844,0.4005858061695162,0.09636556944176776,0.995346008695551,-0.9119949867036035,0.39872148331091767,0.09636556944176777
-0.2,-1.0,0.2,1.6679489242620722,4.636471723834272,-0.07584435359848589,-0.9971196688598756,-0.0969998383853873,0.9952843972218236,-0.07548670175394788,-0.9924176485792258,-0.09699983838538745
-0.8,0.6,0.0,1.6765726180250984,2.574039143348821,-0.84321865860736,0.5375707337424579,-0.10557915302643572,0.9944109022160912,-0.8385058270711871,0.5345661983458037,-0.10557915302643578
-1.0,0.2,0.4,1.5921448026948053,3.161274559100773,-0.9998063175501999,-0.019680634814679673,-0.021346854315800492,0.9997721299430286,-0.9995784916276593,-0.019676150187303218,-0.021346854315800468
1.0,0.6,0.6,1.468937252461381,0.36274185459500885,0.9349274222381952,0.3548389989094255,0.10168302976676206,0.9948168481974216,0.9300815514843415,0.35299981451260304,0.10168302976676225
1.0,0.2,0.0,1.6878995722240218,0.4338282240767912,0.9073632181555642,0.4203474638181823,-0.11683578609366167,0.9931512468339735,0.9011489114424852,0.4174686077945262,-0.1168357860936618
0.8,1.0,-0.8,1.6301235297757348,0.4656181023047392,0.893544223714834,0.4489751889201169,-0.059292406610788724,0.998240657616339,0.8919721734903773,0.44818528784103767,-0.05929240661078866
-0.6,-1.0,0.2,1.4269261340723025,4.217006775543034,-0.4753679448677276,-0.8797870861704172,0.14337438675515554,0.989668522901776,-0.4704566918320969,-0.8706975860383344,0.14337438675515551
0.0,1.0,0.2,1.689292907011444,1.7086873592196778,-0.13745447243789619,0.9905080857856838,-0.11821946441588464,0.9929874914787302,-0.1364905717786388,0.9835621393937252,-0.11821946441588471
-0.4,0.8,-0.2,1.7260436023685108,2.043861233853896,-0.4556167279138393,0.8901760484561952,-0.15462440568686162,0.9879733261409362,-0.4501371741224858,0.8794701914442625,-0.1546244056868617
-1.0,-1.0,-0.4,1.7056441779271574,3.8925979174809022,-0.7310032724509282,-0.6823739558819885,-0.13443954493451166,0.9909217974985722,-0.7243670767144124,-0.6761792269287914,-0.13443954493451143
-0.4,-0.8,0.2,1.5709401052811207,4.3409520504299355,-0.3629547472686088,-0.9318067672190304,-0.00014377848572872323,0.9999999896638735,-0.36295474351706275,-0.9318067575877579,-0.00014377848572877383
-1.0,0.0,0.2,1.383493832944092,2.6598931577561227,-0.8862088504249197,0.46328595211655443,0.18620924860710042,0.9825101097358637,-0.8707091548798815,0.4551831316531201,0.18620924860710053
-1.0,0.6,0.4,1.4625426376099655,2.9474875359461397,-0.9812206749612824,0.1928885352438691,0.10804237804584585,0.9941462893086703,-0.9754768930057081,0.1917594215628772,0.10804237804584593
-1.0,-0.6,-0.2,1.6030759606166105,3.176205215932159,-0.9994010450647688,-0.03460565161137789,-0.03227402835314413,0.9994790578565719,-0.9988804149422084,-0.034587624069052726,-0.032274028353144135
-0.4,1.0,0.0,1.533518247175586,2.0623494269280664,-0.4719956712975068,0.8816008656282138,0.0372694462728782,0.9993052528504556,-0.47166775365027563,0.8809883759397829,0.03726944627287826
0.4,-0.8,0.6,1.5935102911661718,5.310050916910987,0.562711244778529,-0.8266535277852496,-0.022712011307760002,0.9997420490018194,0.562566092851251,-0.826440291682608,-0.02271201130776007
1.0,0.2,0.4,1.609560603013559,6.2804062747413285,0.9999961384918388,-0.002779028861171566,-0.038754568634642945,0.9992487595238448,0.9992449009166051,-0.002776941142206652,-0.038754568634642994
0.8,0.6,-0.2,1.6711041864793188,0.7884536563008003,0.7049429240116362,0.709264036791606,-0.10013973357932562,0.9949733834423219,0.7013994462375812,0.7056988384405036,-0.10013973357932565
-0.8,-0.4,-0.6,1.6532947918170013,3.9124737746301688,-0.7172970116009362,-0.6967675345108771,-0.08240491614857082,0.9965989312629966,-0.7148574351596345,-0.6943977802322935,-0.08240491614857087
0.0,1.0,0.2,1.3735475116827562,1.3348456106249045,0.23376746525412181,0.9722925342656206,0.19597223797302873,0.9806094441437134,0.2292345841617292,0.9534392415712926,0.19597223797302865
-0.8,0.0,0.0,1.6991887337145528,3.5600858377254903,-0.9137023234180013,-0.40638413377068033,-0.12803994775689603,0.9917690113017301,-0.9061816499203649,-0.4030391905584577,-0.12803994775689614
1.0,0.6,0.0,1.390936137582638,0.3315338929129974,0.945544183481549,0.3254937742633655,0.17889201971481872,0.9838687134381054,0.9302913393008758,0.3202431409166107,0.17889201971481888
1.0,-0.2,0.6,1.583425187869589,0.2052029308674295,0.9790196543001247,0.20376583740672607,-0.012628525385125622,0.9999202569938251,0.9789415843297867,0.20374958850629557,-0.01262852538512571
0.4,-1.0,0.0,1.4335214089216188,5.198092711827149,0.46683081753329975,-0.8843466445920349,0.1368441799428095,0.9905925854839516,0.46243914652389845,-0.8760272291304814,0.13684417994280962
-0.8,-0.2,-0.2,1.7084812569093537,3.0411909495637395,-0.9949639815137207,0.10023310576034533,-0.1372503235150596,0.9905363944323355,-0.9855480348386421,0.09928453918260745,-0.13725032351505984
0.8,0.6,0.4,1.5376736942207272,1.0067271418896035,0.5346294283600187,0.8450866075920501,0.033116576384510564,0.9994514957558315,0.5343361818495058,0.844623074001096,0.03311657638451038
